date,daily_ccy_rank_spread_60,daily_ccy_spread_z_60,daily_ccy_eur_rank_60,daily_ccy_usd_rank_60,daily_ccy_usd_breadth_60,daily_ccy_rank_spread_250,daily_ccy_spread_z_250,daily_ccy_eur_rank_250,daily_ccy_usd_rank_250,daily_ccy_usd_breadth_250,daily_ccy_dispersion_pct
2018-10-03,-0.125,-0.8386304201180512,0.625,0.75,0.7142857142857143,-0.5,-0.7628096780991782,0.5,1.0,1.0,0.6953907815631263
2018-10-04,-0.25,-0.6100810171376887,0.5,0.75,0.7142857142857143,-0.5,-0.5585577900223644,0.5,1.0,1.0,0.7615230460921844
2018-10-05,-0.375,-0.5857160068229925,0.375,0.75,0.7142857142857143,-0.5,-0.5577809057103141,0.5,1.0,1.0,0.7474949899799599
2018-10-08,-0.375,-0.8711143631680314,0.375,0.75,0.7142857142857143,-0.5,-0.8138221201271268,0.5,1.0,1.0,0.6833667334669339
2018-10-09,-0.25,-0.6709662432488209,0.375,0.625,0.5714285714285714,-0.375,-0.6992914717887619,0.5,0.875,0.8571428571428571,0.6192384769539078
2018-10-10,-0.125,-0.42520940029092524,0.375,0.5,0.42857142857142855,-0.25,-0.5017859286145644,0.5,0.75,0.7142857142857143,0.7394789579158316
2018-10-11,-0.125,-0.24649432886270434,0.375,0.5,0.42857142857142855,-0.125,-0.4407771325190837,0.5,0.625,0.5714285714285714,0.7695390781563126
2018-10-12,-0.25,-0.7418468716670055,0.375,0.625,0.5714285714285714,-0.5,-0.7517789812259789,0.375,0.875,0.8571428571428571,0.7675350701402806
2018-10-15,-0.25,-0.5765807776223316,0.375,0.625,0.5714285714285714,-0.125,-0.22493374085940385,0.5,0.625,0.5714285714285714,0.8096192384769539
2018-10-16,-0.125,-0.5368824835299556,0.5,0.625,0.5714285714285714,-0.125,-0.07875316167907048,0.5,0.625,0.5714285714285714,0.7895791583166333
2018-10-17,-0.5,-1.1103923683185815,0.375,0.875,0.8571428571428571,-0.125,-0.3563468587078826,0.625,0.75,0.7142857142857143,0.7715430861723447
2018-10-18,-0.625,-1.0695215862172631,0.375,1.0,1.0,-0.25,-0.552470612634118,0.5,0.75,0.7142857142857143,0.6793587174348698
2018-10-19,-0.5,-0.9676566317070463,0.5,1.0,1.0,-0.25,-0.324086595114205,0.5,0.75,0.7142857142857143,0.6292585170340681
2018-10-22,-0.625,-1.3563732086643614,0.375,1.0,1.0,-0.125,-0.41711819003174444,0.625,0.75,0.7142857142857143,0.6172344689378757
2018-10-23,-0.625,-1.1355818012597,0.375,1.0,1.0,-0.125,-0.3680800408643107,0.625,0.75,0.7142857142857143,0.5711422845691383
2018-10-24,-0.625,-1.3517092547518135,0.375,1.0,1.0,-0.125,-0.5330263110102131,0.625,0.75,0.7142857142857143,0.627254509018036
2018-10-25,-0.625,-1.3563956110653663,0.375,1.0,1.0,-0.25,-0.8100384361883086,0.625,0.875,0.8571428571428571,0.46693386773547096
2018-10-26,-0.625,-1.008727510254006,0.375,1.0,1.0,-0.25,-0.7626119742937315,0.625,0.875,0.8571428571428571,0.31462925851703405
2018-11-05,-0.5,-1.3585287974301061,0.375,0.875,0.8571428571428571,-0.375,-1.1881329313766975,0.5,0.875,0.8571428571428571,0.8096192384769539
2018-11-06,-0.375,-1.3685792135906953,0.375,0.75,0.7142857142857143,-0.625,-1.8680323492978834,0.25,0.875,0.8571428571428571,0.8537074148296593
2018-11-07,-0.375,-1.1076336151139952,0.375,0.75,0.7142857142857143,-0.75,-2.1079215831753055,0.25,1.0,1.0,0.8196392785571143
2018-11-08,-0.375,-0.9122300597905042,0.375,0.75,0.7142857142857143,-0.75,-2.4317987938024146,0.25,1.0,1.0,0.6933867735470942
2018-11-09,-0.125,-0.3810703847660414,0.625,0.75,0.7142857142857143,-0.75,-2.7247700931637056,0.25,1.0,1.0,0.6633266533066132
2018-11-12,-0.375,-1.1495075604085774,0.375,0.75,0.7142857142857143,-0.75,-2.7363606452259672,0.25,1.0,1.0,0.7234468937875751
2018-11-13,-0.25,-0.24832695497685664,0.5,0.75,0.7142857142857143,-0.75,-2.436382345213394,0.25,1.0,1.0,0.8517034068136272
2018-11-14,-0.25,-0.15069748144544398,0.5,0.75,0.7142857142857143,-0.75,-2.703954741522953,0.25,1.0,1.0,0.7294589178356713
2018-11-15,-0.25,-0.2789716629720976,0.375,0.625,0.5714285714285714,-0.75,-2.7827982107042324,0.25,1.0,1.0,0.8657314629258517
2018-11-16,-0.125,-0.14369618410310367,0.5,0.625,0.5714285714285714,-0.875,-2.6351109035242337,0.125,1.0,1.0,0.8877755511022044
2018-11-19,-0.25,-0.22628308721918614,0.5,0.75,0.7142857142857143,-0.75,-2.6336801289614806,0.25,1.0,1.0,0.8957915831663327
2018-11-20,-0.375,-1.5122892785261948,0.5,0.875,0.8571428571428571,-0.625,-2.272067800301981,0.375,1.0,1.0,0.9218436873747495
2018-11-21,-0.625,-1.4505325321569065,0.25,0.875,0.8571428571428571,-0.625,-2.292503724011114,0.375,1.0,1.0,0.9498997995991983
2018-11-22,-0.5,-1.007579598241724,0.25,0.75,0.7142857142857143,-0.75,-2.201459018928218,0.25,1.0,1.0,0.9458917835671342
2018-11-23,-0.75,-2.269819610977464,0.125,0.875,0.8571428571428571,-0.625,-2.4770921993751913,0.375,1.0,1.0,0.9178356713426854
2018-11-26,-0.75,-2.4016282318024578,0.125,0.875,0.8571428571428571,-0.625,-2.3139154726049593,0.375,1.0,1.0,0.8997995991983968
2018-11-27,-0.75,-2.3857324606575157,0.125,0.875,0.8571428571428571,-0.5,-2.2384077426828073,0.5,1.0,1.0,0.9318637274549099
2018-11-28,-0.75,-1.8110763505543277,0.125,0.875,0.8571428571428571,-0.75,-2.1781708802727104,0.25,1.0,1.0,0.9338677354709419
2018-11-29,-0.5,-1.2891427227054946,0.25,0.75,0.7142857142857143,-0.625,-1.7116609589675282,0.25,0.875,0.8571428571428571,0.9298597194388778
2018-11-30,-0.5,-1.1203549416597496,0.25,0.75,0.7142857142857143,-0.625,-1.9838450413051907,0.25,0.875,0.8571428571428571,0.9418837675350702
2018-12-03,-0.375,-0.9371699057934532,0.375,0.75,0.7142857142857143,-0.625,-2.0728949329948616,0.25,0.875,0.8571428571428571,0.6653306613226453
2018-12-04,-0.5,-0.8504318547048844,0.25,0.75,0.7142857142857143,-0.625,-1.8625388182613696,0.25,0.875,0.8571428571428571,0.6472945891783567
2018-12-05,-0.5,-1.1129032582658556,0.25,0.75,0.7142857142857143,-0.5,-2.1045712162064714,0.5,1.0,1.0,0.7194388777555111
2018-12-06,-0.5,-1.0065539860231034,0.25,0.75,0.7142857142857143,-0.5,-1.5373643178146312,0.5,1.0,1.0,0.8056112224448898
2018-12-07,-0.25,-0.5931237801952436,0.5,0.75,0.7142857142857143,-0.375,-1.4030051864851023,0.5,0.875,0.8571428571428571,0.8156312625250501
2018-12-10,-0.5,-0.840499401642054,0.25,0.75,0.7142857142857143,-0.5,-1.5479688827720086,0.5,1.0,1.0,0.8537074148296593
2018-12-11,-0.375,-0.893659580951573,0.375,0.75,0.7142857142857143,-0.625,-1.7851254180436729,0.375,1.0,1.0,0.7454909819639278
2018-12-12,-0.25,-0.9559441682128181,0.5,0.75,0.7142857142857143,-0.5,-1.8446466035279099,0.375,0.875,0.8571428571428571,0.8416833667334669
2018-12-13,-0.5,-1.2022116634755842,0.25,0.75,0.7142857142857143,-0.5,-1.8144220986241293,0.5,1.0,1.0,0.5130260521042084
2018-12-14,-0.375,-1.208418527626192,0.375,0.75,0.7142857142857143,-0.5,-1.8360396659083085,0.5,1.0,1.0,0.5270541082164328
2018-12-17,-0.5,-1.2994021499448678,0.375,0.875,0.8571428571428571,-0.375,-1.6348667041604172,0.5,0.875,0.8571428571428571,0.41282565130260523
2018-12-18,-0.375,-1.077312741838894,0.5,0.875,0.8571428571428571,-0.375,-1.4800124791015712,0.5,0.875,0.8571428571428571,0.32064128256513025
2018-12-19,-0.375,-1.170385551201112,0.5,0.875,0.8571428571428571,-0.375,-1.4207063072969361,0.5,0.875,0.8571428571428571,0.3687374749498998
2018-12-20,-0.25,-1.2717131246808002,0.5,0.75,0.7142857142857143,-0.25,-1.208837165725759,0.625,0.875,0.8571428571428571,0.4529058116232465
2018-12-21,-0.125,-1.5417098334968706,0.625,0.75,0.7142857142857143,-0.25,-1.4772381027481118,0.625,0.875,0.8571428571428571,0.5651302605210421
2018-12-24,-0.375,-1.209235360657014,0.375,0.75,0.7142857142857143,-0.25,-1.324990561319113,0.625,0.875,0.8571428571428571,0.6492985971943888
2018-12-25,-0.375,-1.246565487034816,0.375,0.75,0.7142857142857143,-0.375,-1.3695975181228117,0.5,0.875,0.8571428571428571,0.6012024048096193
2018-12-26,-0.375,-1.584223306846479,0.375,0.75,0.7142857142857143,-0.375,-1.5032813591268024,0.5,0.875,0.8571428571428571,0.6392785571142284
2018-12-27,-0.25,-0.8405049023572995,0.5,0.75,0.7142857142857143,-0.25,-1.2989693811310978,0.625,0.875,0.8571428571428571,0.7915831663326653
2018-12-28,-0.25,-0.5767680171787445,0.5,0.75,0.7142857142857143,-0.25,-1.1225290596227069,0.625,0.875,0.8571428571428571,0.8096192384769539
2018-12-31,-0.125,-0.32332816564608563,0.5,0.625,0.5714285714285714,-0.25,-0.9484818714040233,0.625,0.875,0.8571428571428571,0.7194388777555111
2019-01-01,-0.125,-0.2471836873464463,0.5,0.625,0.5714285714285714,-0.125,-0.9064788215351103,0.625,0.75,0.7142857142857143,0.5691382765531062
2019-01-02,-0.125,-0.3413497874606788,0.5,0.625,0.5714285714285714,-0.25,-0.982364733874377,0.625,0.875,0.8571428571428571,0.9619238476953907
2019-01-03,-0.25,-0.35708326944686075,0.375,0.625,0.5714285714285714,-0.25,-1.1756250997268618,0.625,0.875,0.8571428571428571,0.9979959919839679
2019-01-04,-0.125,-0.374498739442252,0.375,0.5,0.42857142857142855,-0.25,-1.59102453043556,0.625,0.875,0.8571428571428571,1.0
2019-01-07,-0.125,-0.058269387140560236,0.375,0.5,0.42857142857142855,-0.25,-1.6128978767712787,0.625,0.875,0.8571428571428571,0.9979959919839679
2019-01-08,-0.125,-0.18637273186839473,0.375,0.5,0.42857142857142855,-0.375,-1.6935950680842842,0.5,0.875,0.8571428571428571,0.9959919839679359
2019-01-09,0.125,0.07829583647473742,0.5,0.375,0.2857142857142857,-0.25,-1.2455782983615558,0.625,0.875,0.8571428571428571,0.9919839679358717
2019-01-10,-0.125,-0.3404161718871751,0.375,0.5,0.42857142857142855,-0.25,-1.4859461609856481,0.625,0.875,0.8571428571428571,0.9979959919839679
2019-01-11,-0.125,-0.35299924976292835,0.375,0.5,0.42857142857142855,-0.5,-1.6366692924947155,0.375,0.875,0.8571428571428571,0.9979959919839679
2019-01-14,-0.125,-0.4870010831661421,0.375,0.5,0.42857142857142855,-0.375,-1.5675484784147085,0.5,0.875,0.8571428571428571,0.9939879759519038
2019-01-15,-0.125,-0.6609935100163491,0.375,0.5,0.42857142857142855,-0.375,-1.8820591437790521,0.5,0.875,0.8571428571428571,0.9939879759519038
2019-01-16,-0.125,-0.492287555652664,0.375,0.5,0.42857142857142855,-0.5,-2.071210371394549,0.375,0.875,0.8571428571428571,0.9859719438877755
2019-01-17,-0.25,-0.39271948515391747,0.25,0.5,0.42857142857142855,-0.5,-2.193414428301291,0.375,0.875,0.8571428571428571,0.9799599198396793
2019-01-18,-0.125,-0.8487629804734064,0.375,0.5,0.42857142857142855,-0.625,-2.2236390682754372,0.375,1.0,1.0,0.9739478957915831
2019-01-21,-0.375,-0.570030715509859,0.25,0.625,0.5714285714285714,-0.625,-2.162534733326146,0.375,1.0,1.0,0.9639278557114228
2019-01-22,-0.375,-0.5921932007951582,0.25,0.625,0.5714285714285714,-0.625,-2.167513139252361,0.375,1.0,1.0,0.9719438877755511
2019-01-23,-0.125,-0.08388275325615374,0.25,0.375,0.2857142857142857,-0.75,-2.198465760816833,0.25,1.0,1.0,0.9639278557114228
2019-01-24,-0.125,-0.37005178835382485,0.25,0.375,0.2857142857142857,-0.75,-2.3650625483806773,0.25,1.0,1.0,0.9579158316633266
2019-01-25,0.125,0.033381141088772326,0.375,0.25,0.14285714285714285,-0.625,-2.4818147814869986,0.25,0.875,0.8571428571428571,0.9659318637274549
2019-01-28,0.125,0.11364426159768554,0.5,0.375,0.2857142857142857,-0.75,-2.4793583437753353,0.25,1.0,1.0,0.9679358717434869
2019-01-29,0.125,0.0852098727336576,0.625,0.5,0.42857142857142855,-0.625,-2.3028594166839387,0.25,0.875,0.8571428571428571,0.9799599198396793
2019-01-30,0.125,0.313447560644035,0.625,0.5,0.42857142857142855,-0.625,-2.420849232606597,0.25,0.875,0.8571428571428571,0.8617234468937875
2019-01-31,0.5,0.4868211873437628,0.625,0.125,0.0,-0.875,-2.602484403320405,0.125,1.0,1.0,0.5090180360721442
2019-02-01,0.625,0.9237197275360663,0.75,0.125,0.0,-0.75,-2.623158671668697,0.25,1.0,1.0,0.28256513026052105
2019-02-04,0.625,1.854533338519824,0.75,0.125,0.0,-0.75,-2.6383978474427554,0.25,1.0,1.0,0.21442885771543085
2019-02-05,0.5,0.8059177111965422,0.75,0.25,0.14285714285714285,-0.75,-2.8984073984409306,0.25,1.0,1.0,0.22845691382765532
2019-02-06,0.25,0.3544166148024611,0.75,0.5,0.42857142857142855,-0.75,-2.7187027276627362,0.25,1.0,1.0,0.4589178356713427
2019-02-07,0.125,0.10114730175969733,0.625,0.5,0.42857142857142855,-0.75,-2.799395338436357,0.25,1.0,1.0,0.4228456913827655
2019-02-08,-0.375,-0.4816237923723234,0.375,0.75,0.7142857142857143,-0.75,-2.7192562990912696,0.25,1.0,1.0,0.29458917835671344
2019-02-11,-0.5,-1.1172986830464706,0.375,0.875,0.8571428571428571,-0.75,-2.7464119520119357,0.25,1.0,1.0,0.29458917835671344
2019-02-12,-0.125,-0.3079477755036541,0.5,0.625,0.5714285714285714,-0.625,-2.5836621321034547,0.375,1.0,1.0,0.28256513026052105
2019-02-13,-0.375,-0.9372421725011363,0.375,0.75,0.7142857142857143,-0.75,-2.8482758502694834,0.25,1.0,1.0,0.3807615230460922
2019-02-14,-0.375,-0.80227530321977,0.375,0.75,0.7142857142857143,-0.75,-2.821065840383972,0.25,1.0,1.0,0.342685370741483
2019-02-15,-0.25,-0.2927193934918658,0.375,0.625,0.5714285714285714,-0.75,-2.9152096083215215,0.25,1.0,1.0,0.3246492985971944
2019-02-18,-0.125,-0.15628666356272192,0.375,0.5,0.42857142857142855,-0.75,-2.8808510657920694,0.25,1.0,1.0,0.3246492985971944
2019-02-19,0.125,0.3162688120801032,0.5,0.375,0.2857142857142857,-0.75,-2.917844344215245,0.25,1.0,1.0,0.3226452905811623
2019-02-20,-0.25,-0.14888190958802713,0.375,0.625,0.5714285714285714,-0.75,-3.0206826260424893,0.25,1.0,1.0,0.26452905811623245
2019-02-21,-0.125,-0.26667495808697217,0.5,0.625,0.5714285714285714,-0.75,-2.9558190148519103,0.25,1.0,1.0,0.2985971943887776
2019-02-22,0.125,0.06053555996070392,0.625,0.5,0.42857142857142855,-0.75,-3.0610764441993012,0.25,1.0,1.0,0.218436873747495
2019-02-25,0.125,0.02749926662752633,0.625,0.5,0.42857142857142855,-0.875,-3.0824427943426027,0.125,1.0,1.0,0.2685370741482966
2019-02-26,0.125,0.26228992734160333,0.625,0.5,0.42857142857142855,-0.875,-3.1390816086820514,0.125,1.0,1.0,0.3106212424849699
2019-02-27,0.125,0.11511892127110324,0.625,0.5,0.42857142857142855,-0.75,-2.998886289412231,0.25,1.0,1.0,0.2965931863727455
2019-02-28,-0.125,-0.03988503614930883,0.5,0.625,0.5714285714285714,-0.75,-2.84159544645921,0.25,1.0,1.0,0.3286573146292585
2019-03-01,-0.125,-0.2695923181718911,0.5,0.625,0.5714285714285714,-0.75,-2.7554466678023255,0.25,1.0,1.0,0.3366733466933868
2019-03-04,-0.125,-0.06807104973907824,0.5,0.625,0.5714285714285714,-0.75,-2.870567919199646,0.25,1.0,1.0,0.40480961923847697
2019-03-05,-0.125,-0.08220104368525821,0.5,0.625,0.5714285714285714,-0.75,-2.9475557091104756,0.25,1.0,1.0,0.3346693386773547
2019-03-06,-0.125,-0.29648167840455675,0.625,0.75,0.7142857142857143,-0.75,-2.777080930860537,0.25,1.0,1.0,0.1963927855711423
2019-03-07,-0.25,-0.776183140519345,0.5,0.75,0.7142857142857143,-0.75,-2.9934301866750177,0.25,1.0,1.0,0.2124248496993988
2019-03-08,-0.25,-0.3857677956731904,0.375,0.625,0.5714285714285714,-0.75,-3.08787076634785,0.25,1.0,1.0,0.280561122244489
2019-03-11,-0.125,-0.38939749668848206,0.375,0.5,0.42857142857142855,-0.875,-3.242689506023541,0.125,1.0,1.0,0.5170340681362725
2019-03-12,-0.125,-0.48610141319120553,0.375,0.5,0.42857142857142855,-0.75,-3.025428235683253,0.25,1.0,1.0,0.6613226452905812
2019-03-13,-0.25,-0.21170872805841712,0.25,0.5,0.42857142857142855,-0.75,-3.145095874354568,0.25,1.0,1.0,0.7074148296593187
2019-03-14,-0.375,-0.6830692157322031,0.25,0.625,0.5714285714285714,-0.875,-3.2271473529209205,0.125,1.0,1.0,0.6172344689378757
2019-03-15,-0.25,-0.14505253012501795,0.25,0.5,0.42857142857142855,-0.875,-3.359474652148996,0.125,1.0,1.0,0.5290581162324649
2019-03-18,-0.125,-0.4490300845877767,0.375,0.5,0.42857142857142855,-0.875,-3.3676901146063942,0.125,1.0,1.0,0.5170340681362725
2019-03-19,-0.125,-0.2911849130313944,0.375,0.5,0.42857142857142855,-0.875,-3.4256988148804757,0.125,1.0,1.0,0.3807615230460922
2019-03-20,0.25,0.3746958733740894,0.375,0.125,0.0,-0.875,-3.1549941608788767,0.125,1.0,1.0,0.5551102204408818
2019-03-21,-0.25,-0.34271350613349205,0.125,0.375,0.2857142857142857,-0.875,-3.2111579898528717,0.125,1.0,1.0,0.42685370741482964
2019-03-22,-0.25,-0.7454025417301787,0.125,0.375,0.2857142857142857,-0.875,-3.329866409892035,0.125,1.0,1.0,0.5751503006012024
2019-03-25,-0.375,-0.8327536694473835,0.125,0.5,0.42857142857142855,-0.875,-3.417266689993461,0.125,1.0,1.0,0.45090180360721444
2019-03-26,-0.375,-0.9448986818069758,0.125,0.5,0.42857142857142855,-0.875,-3.4379223331991664,0.125,1.0,1.0,0.4088176352705411
2019-03-27,-0.25,-0.30703231749049165,0.25,0.5,0.42857142857142855,-0.875,-3.1199309705582987,0.125,1.0,1.0,0.4749498997995992
2019-03-28,-0.25,-0.8510770449884995,0.25,0.5,0.42857142857142855,-0.875,-3.0619969913366325,0.125,1.0,1.0,0.4248496993987976
2019-03-29,-0.375,-1.1900916864108284,0.25,0.625,0.5714285714285714,-0.875,-3.2486337249667443,0.125,1.0,1.0,0.4248496993987976
2019-04-01,-0.5,-1.6255065903658212,0.25,0.75,0.7142857142857143,-0.875,-3.33153750139813,0.125,1.0,1.0,0.48697394789579157
2019-04-02,-0.5,-1.2616037354771044,0.25,0.75,0.7142857142857143,-0.875,-3.098870231146087,0.125,1.0,1.0,0.6092184368737475
2019-04-03,-0.625,-1.5560234179043606,0.25,0.875,0.8571428571428571,-0.875,-3.246661692057093,0.125,1.0,1.0,0.5350701402805611
2019-04-04,-0.625,-1.5827132748320119,0.25,0.875,0.8571428571428571,-0.875,-3.0076332274352175,0.125,1.0,1.0,0.4028056112224449
2019-04-05,-0.625,-1.7311537243375827,0.25,0.875,0.8571428571428571,-0.875,-2.974469389218532,0.125,1.0,1.0,0.2745490981963928
2019-04-08,-0.5,-1.4021338463826076,0.375,0.875,0.8571428571428571,-0.875,-2.9573261074674173,0.125,1.0,1.0,0.16633266533066132
2019-04-09,-0.625,-1.2187212240090126,0.25,0.875,0.8571428571428571,-0.875,-2.9459081474662367,0.125,1.0,1.0,0.09619238476953908
2019-04-10,-0.5,-1.1208878341925765,0.375,0.875,0.8571428571428571,-0.875,-3.0773933021818882,0.125,1.0,1.0,0.04609218436873747
2019-04-11,-0.625,-1.510463084438455,0.25,0.875,0.8571428571428571,-0.875,-3.1580265258278644,0.125,1.0,1.0,0.05811623246492986
2019-04-12,-0.25,-0.5913392051315394,0.375,0.625,0.5714285714285714,-0.875,-3.324508603500453,0.125,1.0,1.0,0.09819639278557114
2019-04-15,-0.25,-0.6098462144244748,0.375,0.625,0.5714285714285714,-0.875,-3.3387620155142654,0.125,1.0,1.0,0.09619238476953908
2019-04-16,-0.25,-0.7100174214772441,0.375,0.625,0.5714285714285714,-0.875,-3.358718800596935,0.125,1.0,1.0,0.11422845691382766
2019-04-17,-0.375,-0.878376060903516,0.5,0.875,0.8571428571428571,-0.875,-3.2604374272672363,0.125,1.0,1.0,0.06012024048096192
2019-04-18,-0.375,-0.6578860418468753,0.5,0.875,0.8571428571428571,-0.875,-3.158901862255183,0.125,1.0,1.0,0.07214428857715431
2019-04-19,-0.375,-1.8371944950645829,0.625,1.0,1.0,-0.875,-3.310886309797511,0.125,1.0,1.0,0.01002004008016032
2019-04-22,-0.5,-1.7083272256869062,0.5,1.0,1.0,-0.875,-3.2764895546085224,0.125,1.0,1.0,0.008016032064128256
2019-04-23,-0.5,-2.1475011408208324,0.5,1.0,1.0,-0.875,-3.171349032937941,0.125,1.0,1.0,0.006012024048096192
2019-04-24,-0.625,-2.396868910419124,0.375,1.0,1.0,-0.875,-2.953148195679188,0.125,1.0,1.0,0.002004008016032064
2019-04-25,-0.625,-2.2998590723320924,0.375,1.0,1.0,-0.875,-2.98779927779531,0.125,1.0,1.0,0.002004008016032064
2019-04-26,-0.5,-2.5729115491252594,0.5,1.0,1.0,-0.875,-3.0256699806163514,0.125,1.0,1.0,0.0
2019-04-29,-0.5,-2.3447386487617967,0.5,1.0,1.0,-0.875,-2.9741915698744785,0.125,1.0,1.0,0.0
2019-04-30,-0.25,-1.372920770802498,0.625,0.875,0.8571428571428571,-0.875,-3.0770665998655904,0.125,1.0,1.0,0.0
