date,tfm_conf_9,tfm_mean_9,tfm_q10_9,tfm_q90_9,tfm_spread_9
2007-01-30 00:00:00,0.038630124,0.0011164696,-0.014714143,0.014187373,0.028901517
2007-01-30 04:00:00,0.023160264,0.0006829345,-0.015049627,0.0144377,0.029487327
2007-01-30 08:00:00,0.037964568,0.00112769,-0.015042219,0.014661521,0.02970374
2007-01-30 12:00:00,0.030450482,0.00087926676,-0.015639251,0.013236038,0.02887529
2007-01-30 16:00:00,0.033678032,0.0009357666,-0.014524333,0.013261327,0.027785659
2007-01-30 20:00:00,0.034764335,0.0010064266,-0.014789324,0.01416064,0.028949965
2007-01-31 00:00:00,0.03639602,0.0010661477,-0.014751695,0.014541272,0.029292967
2007-01-31 04:00:00,0.0047892206,0.00014231988,-0.01598544,0.013731261,0.0297167
2007-01-31 08:00:00,0.0019329184,5.6660818e-05,-0.016288787,0.013024814,0.029313602
2007-01-31 12:00:00,0.02913212,0.00092762336,-0.015302125,0.01653981,0.031841934
2007-01-31 16:00:00,0.040197376,0.0013789171,-0.01567801,0.01862564,0.03430365
2007-01-31 20:00:00,0.022893624,0.00071291625,-0.014433808,0.016706567,0.031140376
2007-02-01 00:00:00,0.040717714,0.0012433431,-0.015087859,0.015447814,0.030535672
2007-02-01 04:00:00,0.032943755,0.0010090804,-0.014400089,0.016230304,0.030630393
2007-02-01 08:00:00,0.029568957,0.0008935523,-0.014747258,0.015472002,0.03021926
2007-02-01 12:00:00,0.033790097,0.0009991073,-0.014119818,0.01544822,0.029568039
2007-02-01 16:00:00,0.03619881,0.0010465125,-0.014008661,0.014901465,0.028910127
2007-02-01 20:00:00,0.018521968,0.000533215,-0.014296292,0.014491947,0.028788239
2007-02-02 00:00:00,0.028405184,0.00080708385,-0.013981941,0.014431308,0.02841325
2007-02-02 04:00:00,0.02679824,0.0007518088,-0.013175559,0.01487884,0.0280544
2007-02-02 08:00:00,0.03236911,0.00091692084,-0.013540175,0.014786846,0.028327022
2007-02-02 12:00:00,0.028362952,0.0008613393,-0.016672546,0.013695909,0.030368455
2007-02-02 16:00:00,0.0149634145,0.00044098933,-0.015730156,0.013741005,0.02947116
2007-02-02 20:00:00,0.021419268,0.00062998995,-0.015475748,0.013936544,0.029412292
2007-02-05 00:00:00,0.0015388532,4.7355454e-05,-0.016132114,0.0146410875,0.030773202
2007-02-05 04:00:00,0.002581081,-7.863669e-05,-0.016006459,0.014460104,0.030466562
2007-02-05 08:00:00,0.0153528135,-0.0004632488,-0.01612128,0.014052257,0.030173536
2007-02-05 12:00:00,0.011067357,-0.00033556708,-0.016159644,0.01416078,0.030320425
2007-02-05 16:00:00,0.0017817313,5.3674255e-05,-0.01631611,0.0138086565,0.030124767
2007-02-05 20:00:00,0.0048698983,0.00014574599,-0.015619113,0.01430881,0.029927924
2007-02-06 00:00:00,0.0069906767,-0.00020412264,-0.015257456,0.013941802,0.029199257
2007-02-06 04:00:00,0.004485628,0.00012983818,-0.015195134,0.013750232,0.028945366
2007-02-06 08:00:00,0.02274918,0.0006876008,-0.015350789,0.014874504,0.030225292
2007-02-06 12:00:00,0.01681653,0.00048651913,-0.014385923,0.014545074,0.028930996
2007-02-06 16:00:00,0.0387174,0.0012041773,-0.014770104,0.016331596,0.0311017
2007-02-06 20:00:00,0.048892993,0.0014606582,-0.014713492,0.015161088,0.02987458
2007-02-07 00:00:00,0.039578754,0.0011474993,-0.014502663,0.014490137,0.0289928
2007-02-07 04:00:00,0.029932762,0.0008960408,-0.014271224,0.015663886,0.02993511
2007-02-07 08:00:00,0.035608348,0.0010074734,-0.014180522,0.014112651,0.028293174
2007-02-07 12:00:00,0.0405714,0.001192007,-0.013722538,0.015657928,0.029380467
2007-02-07 16:00:00,0.02376089,0.0007174584,-0.015489797,0.0147051215,0.03019492
2007-02-07 20:00:00,0.039675172,0.0011657111,-0.014826223,0.01455514,0.029381365
2007-02-08 00:00:00,0.032946687,0.00097426,-0.015000702,0.014570089,0.029570792
2007-02-08 04:00:00,0.016920654,0.00049526634,-0.014541003,0.014728916,0.029269919
2007-02-08 08:00:00,0.01455081,0.00042760838,-0.01510975,0.014277497,0.029387247
2007-02-08 12:00:00,0.029564569,0.0009212944,-0.014149143,0.017012957,0.031162102
2007-02-08 16:00:00,0.015913326,0.0004620239,-0.014187299,0.014846465,0.029033763
2007-02-08 20:00:00,0.0070497277,0.00020377686,-0.01408031,0.014825315,0.028905626
2007-02-09 00:00:00,0.006239283,0.00017946369,-0.0141571015,0.014606401,0.028763503
2007-02-09 04:00:00,0.000825784,-2.4619396e-05,-0.015674613,0.014138738,0.029813351
2007-02-09 08:00:00,0.003241373,-9.6573945e-05,-0.015571797,0.014222342,0.029794138
2007-02-09 12:00:00,0.0036276628,0.00010349606,-0.014497562,0.014032108,0.02852967
2007-02-09 16:00:00,0.0240509,0.0006845327,-0.013800174,0.014661646,0.028461821
2007-02-09 20:00:00,0.015812377,0.00045170754,-0.014594069,0.013972631,0.0285667
2007-02-12 00:00:00,0.017827354,0.0004972724,-0.013298977,0.014594799,0.027893776
2007-02-12 04:00:00,0.027225064,0.00077618146,-0.013864627,0.014645177,0.028509803
2007-02-12 08:00:00,0.010572606,0.00033504752,-0.01744359,0.014246555,0.031690143
2007-02-12 12:00:00,0.014047326,0.0004247073,-0.016117016,0.014117008,0.030234024
2007-02-12 16:00:00,0.033010554,0.0009697358,-0.01482345,0.014553078,0.02937653
2007-02-12 20:00:00,0.039121184,0.0011285561,-0.014929621,0.013918068,0.028847689
2007-02-13 00:00:00,0.038086485,0.0011014867,-0.014993819,0.013926843,0.028920662
2007-02-13 04:00:00,0.043030165,0.0013437367,-0.014519923,0.01670785,0.031227775
2007-02-13 08:00:00,0.035229806,0.0011067813,-0.01471694,0.016699098,0.031416036
2007-02-13 12:00:00,0.053299934,0.0016139467,-0.014190216,0.01609024,0.030280456
2007-02-13 16:00:00,0.054154273,0.0016964739,-0.014331099,0.016995575,0.031326674
2007-02-13 20:00:00,0.055949084,0.0017371532,-0.01441115,0.016637662,0.031048812
